"Ativo","Data","Capex| Em moeda orig| em milhares| de 12 meses| consolid:sim*","Depr e Amor| Em moeda orig| em milhares| de 12 meses| consolid:sim*","Capex(+inv)/Dep| de 12 meses| consolid:sim*","Dep/Imob&Int| Em moeda orig| de 12 meses| consolid:sim*","FCL| Em moeda orig| em milhares| de 12 meses| consolid:sim*","FCLF| Em moeda orig| em milhares| de 12 meses| consolid:sim*"
"INEP4<XBSP>","4T2012",992554,27897,3557.9237911,6.3441779654,-759697,-634836.98
"INEP4<XBSP>","1T2013",1004526,26412,3803.2939573,5.9925263585,-692632,-699140.4
"INEP4<XBSP>","2T2013",157423,25245,623.58090711,1.885814299,-115347,151676.42
"INEP4<XBSP>","3T2013",174894,23250,752.23225806,1.7360709243,-151861,189268.76
"INEP4<XBSP>","4T2013",124181,21291,583.2558358,1.6113846662,176238,47850.139996
"INEP4<XBSP>","1T2014",106572,21604,493.29753749,2.7682813693,137759,102413.56
"INEP4<XBSP>","2T2014",72020,21884,329.09888503,2.6980710099,218524,251198.78
"INEP4<XBSP>","3T2014",76120,22006,345.90566209,2.6546644213,193365,693763.42
"INEP4<XBSP>","4T2014",6267,22218,28.206859303,2.5895919802,89981,1437144.24
"INEP4<XBSP>","1T2015",504.00000003,22187,2.2716004869,2.5857407243,137943,1311692.14
"INEP4<XBSP>","2T2015",-60022,22147,-271.01639048,2.5873358747,60412,714782.4
"INEP4<XBSP>","3T2015",-91893,22041,-416.91847012,2.5808287316,146589,263638.14
"INEP4<XBSP>","4T2015",-55467,21686,-255.77330997,2.4912634609,262698,-1505899.42
"INEP4<XBSP>","1T2016",-55475,20722,-267.71064569,2.3956540186,257716,-1477276.7
"INEP4<XBSP>","2T2016",1941,19725,9.8403041823,2.2945411441,266705,-1056199.6
"INEP4<XBSP>","3T2016",3809,18722,20.345048606,2.2923569328,233358,-970208.7
"INEP4<XBSP>","4T2016",-6671,17871,-37.328632981,2.2228330767,-229014,179917.2
"INEP4<XBSP>","1T2017",-5971,17709,-33.717318877,2.2153890035,-225540,177076.8
"INEP4<XBSP>","2T2017",-6045,17528,-34.48767686,2.2141629118,-230436,139824.78
"INEP4<XBSP>","3T2017",-6067,17355,-34.958225295,2.2049771117,-233602,29852.139998
"INEP4<XBSP>","4T2017",739,17208,4.2945141795,2.2163176516,-13804,97245.56
"INEP4<XBSP>","1T2018",0,17088,0,2.2112001532,9221,77793.4
"INEP4<XBSP>","2T2018",0,17003,0,2.2176977577,-13953,65461.360002
"INEP4<XBSP>","3T2018",8,16943,0.047217139822,2.2230969579,-14208,28343.92
"INEP4<XBSP>","4T2018",8,16744,0.047778308648,2.2093294822,-2196,-120656.04
"INEP4<XBSP>","1T2019",8,15718,0.050897060695,2.0856499112,-29575,-125238.34
"INEP4<XBSP>","2T2019",48,14679,0.32699775189,1.958774855,-10450,-88341.560002
"INEP4<XBSP>","3T2019",83,13414,0.61875652304,1.8007665407,-53305,-92675.619998
"INEP4<XBSP>","4T2019",30749,"-","-","-",-52120,"-"
"INEP4<XBSP>","1T2020",30753,"-","-","-",-50900,"-"
"INEP4<XBSP>","2T2020",30713,"-","-","-",-48904,"-"
"INEP4<XBSP>","3T2020",30901,"-","-","-",-33353,"-"
"INEP4<XBSP>","4T2020",235,19056,1.2332073887,2.804836046,-110538,-162503.1
"INEP4<XBSP>","1T2021",231,18780,1.2300319489,2.7757331749,-11684,-186044.2
"INEP4<XBSP>","2T2021",238,18491,1.2871126494,2.7444124025,-15145,149387.44
"INEP4<XBSP>","3T2021",327,18147,1.8019507357,2.8939860524,729.00000004,89674.26
"INEP4<XBSP>","4T2021",19726,9564,206.25261397,1.5517308516,87961,-118319.57999
"INEP4<XBSP>","1T2022",19955,9119,218.82881895,1.4858204274,-18933,-79410.439999
"INEP4<XBSP>","2T2022",20337,8644,235.27302175,1.4142693296,99555,-537586.14
"INEP4<XBSP>","3T2022",20040,8153,245.79909236,1.3406606778,95059,-447292.2
"INEP4<XBSP>","4T2022",649,7677,8.453823108,1.2532915842,66374,153983.34
"INEP4<XBSP>","1T2023",420,7281,5.7684384013,1.1952701383,71243,160818.9
"INEP4<XBSP>","2T2023",344,6802,5.0573360776,1.1201520324,-58954,321284.8
"INEP4<XBSP>","3T2023",321,6226,5.1557982653,1.0284568357,-30733,262918.22
"INEP4<XBSP>","4T2023",2464,9074,27.154507384,1.5030519873,-27704,-182351.24
"IFCM3<XBSP>","4T2018",12813,1636,783.19070905,"-",-24201,"-"
"IFCM3<XBSP>","1T2019","-","-","-","-","-","-"
"IFCM3<XBSP>","2T2019","-","-","-","-","-","-"
"IFCM3<XBSP>","3T2019","-","-","-","-","-","-"
"IFCM3<XBSP>","4T2019",26284,7888,333.21501014,56.298622511,-23774,6034.88
"IFCM3<XBSP>","1T2020","-","-","-","-","-","-"
"IFCM3<XBSP>","2T2020","-","-","-","-","-","-"
"IFCM3<XBSP>","3T2020","-","-","-","-","-","-"
"IFCM3<XBSP>","4T2020",65558,14333,457.39203237,21.485856481,-27461,-46343.12
"IFCM3<XBSP>","1T2021","-","-","-","-","-","-"
"IFCM3<XBSP>","2T2021","-","-","-","-","-","-"
"IFCM3<XBSP>","3T2021","-","-","-","-","-","-"
"IFCM3<XBSP>","4T2021",1160937,45286,2563.5671068,29.237334642,-1247325,-1138382.84
"IFCM3<XBSP>","1T2022","-","-","-","-","-","-"
"IFCM3<XBSP>","2T2022","-","-","-","-","-","-"
"IFCM3<XBSP>","3T2022",1202360,"-","-","-",-1144724,"-"
"IFCM3<XBSP>","4T2022",256006,141203,181.30351338,8.3288455651,-95119,-166180.8
"IFCM3<XBSP>","1T2023",208985,"-","-","-",-125431,"-"
"IFCM3<XBSP>","2T2023",173802,"-","-","-",14466.999999,"-"
"IFCM3<XBSP>","3T2023",158987,"-","-","-",98189,"-"
"IFCM3<XBSP>","4T2023",207301,162477,127.58790475,8.3727466393,74456,-170013.22
"INTB3<XBSP>","4T2017",29811,12541,237.70831672,"-",42898,"-"
"INTB3<XBSP>","1T2018","-","-","-","-","-","-"
"INTB3<XBSP>","2T2018","-","-","-","-","-","-"
"INTB3<XBSP>","3T2018","-","-","-","-","-","-"
"INTB3<XBSP>","4T2018",36923,15555,237.37062038,7.7968361537,191450,25276.659999
"INTB3<XBSP>","1T2019","-","-","-","-","-","-"
"INTB3<XBSP>","2T2019","-","-","-","-","-","-"
"INTB3<XBSP>","3T2019","-","-","-","-","-","-"
"INTB3<XBSP>","4T2019",96575,18682,516.94144096,8.7392583653,101531,-44404.86
"INTB3<XBSP>","1T2020","-","-","-","-","-","-"
"INTB3<XBSP>","2T2020","-","-","-","-","-","-"
"INTB3<XBSP>","3T2020","-","-","-","-","-","-"
"INTB3<XBSP>","4T2020",51593,23411,220.37930887,7.360491475,186737,-133872.16
"INTB3<XBSP>","1T2021",48682,24770,196.53613242,7.3680547086,-17789,-813083.68
"INTB3<XBSP>","2T2021",152895,26365,579.91655604,7.7749696993,-189743,-768563.96
"INTB3<XBSP>","3T2021",194443,34757,559.43550939,10.44792271,-206201,-733304.02
"INTB3<XBSP>","4T2021",235963,40622,580.87489538,11.775311905,-278087,-681458.72
"INTB3<XBSP>","1T2022",255419,48947,521.82769118,13.44664555,-264699,-769.43999548
"INTB3<XBSP>","2T2022",259165,57321,452.1292371,12.392604347,-33946,186952.58
"INTB3<XBSP>","3T2022",249554,59231,421.32329355,11.469784608,63205,88874.04
"INTB3<XBSP>","4T2022",273785,69648,393.0981507,12.57547306,352231,-286549.16
"INTB3<XBSP>","1T2023",279042,72931,382.61096105,12.328213692,566471,-284220.64
"INTB3<XBSP>","2T2023",205389,76432,268.72121624,7.1829658304,536454,-469820.28
"INTB3<XBSP>","3T2023",216544,80429,269.23622077,7.3936489026,394671,-352223.82
"INTB3<XBSP>","4T2023",215808,79240,272.34729934,7.6397258029,333080,35551.500006
"INTB3<XBSP>","1T2024",210684,83317,252.87036259,7.8204534938,464599,38094.959996
"IVPR3B<XBSP>","4T2001",16362,17043,96.004224608,"-","-","-"
"IVPR3B<XBSP>","1T2002","-","-","-","-","-","-"
"IVPR3B<XBSP>","2T2002","-","-","-","-","-","-"
"IVPR3B<XBSP>","3T2002","-","-","-","-","-","-"
"IVPR3B<XBSP>","4T2002",10489,16143,64.97553119,10.029137492,"-",33435.1
"IVPR3B<XBSP>","1T2003","-","-","-","-","-","-"
"IVPR3B<XBSP>","2T2003","-","-","-","-","-","-"
"IVPR3B<XBSP>","3T2003","-","-","-","-","-","-"
"IVPR3B<XBSP>","4T2003","-","-","-","-","-","-"
"IVPR3B<XBSP>","1T2004","-","-","-","-","-","-"
"IVPR3B<XBSP>","2T2004","-","-","-","-","-","-"
"IVPR3B<XBSP>","3T2004","-","-","-","-","-","-"
"IVPR3B<XBSP>","4T2004",2760,15351,17.979284737,10.471064909,"-",40181.58
"IVPR3B<XBSP>","1T2005","-","-","-","-","-","-"
"IVPR3B<XBSP>","2T2005","-","-","-","-","-","-"
"IVPR3B<XBSP>","3T2005","-","-","-","-","-","-"
"IVPR3B<XBSP>","4T2005","-","-","-","-","-","-"
"IVPR3B<XBSP>","1T2006","-","-","-","-","-","-"
"IVPR3B<XBSP>","2T2006","-","-","-","-","-","-"
"IVPR3B<XBSP>","3T2006","-","-","-","-","-","-"
"IVPR3B<XBSP>","4T2006",18865,14684,128.47316807,9.6160520749,"-",24883.2
"IVPR3B<XBSP>","1T2007","-","-","-","-","-","-"
"IVPR3B<XBSP>","2T2007","-","-","-","-","-","-"
"IVPR3B<XBSP>","3T2007","-","-","-","-","-","-"
"IVPR3B<XBSP>","4T2007",12336,19981,61.738651719,12.954150566,"-",38362.72
"IVPR3B<XBSP>","1T2008","-","-","-","-","-","-"
"IVPR3B<XBSP>","2T2008","-","-","-","-","-","-"
"IVPR3B<XBSP>","3T2008","-","-","-","-","-","-"
"IVPR3B<XBSP>","4T2008",9853,0,"-",0,65210,32048
"IVPR3B<XBSP>","1T2009","-","-","-","-","-","-"
"IVPR3B<XBSP>","2T2009","-","-","-","-","-","-"
"IVPR3B<XBSP>","3T2009","-","-","-","-","-","-"
"IVPR3B<XBSP>","4T2009","-","-","-","-","-","-"
"IVPR3B<XBSP>","1T2010","-","-","-","-","-","-"
"IVPR3B<XBSP>","2T2010","-","-","-","-","-","-"
"IVPR3B<XBSP>","3T2010","-","-","-","-","-","-"
"IVPR3B<XBSP>","4T2010",900433,135823,662.94589282,4.9343637311,-859130,-1473083.22
"IVPR3B<XBSP>","1T2011","-","-","-","-","-","-"
"IVPR3B<XBSP>","2T2011","-","-","-","-","-","-"
"IVPR3B<XBSP>","3T2011","-","-","-","-","-","-"
"IVPR3B<XBSP>","4T2011",698289,172525,404.74655847,4.8773213392,-777631,-388928.38
"IVPR3B<XBSP>","1T2012",690244,184619,373.87484495,5.0875093831,-767718,-871134.06
"IVPR3B<XBSP>","2T2012",705417,192933,365.62796411,5.1481047728,-1094796,-1661556.56
"IVPR3B<XBSP>","3T2012",1193407,186045,641.46147437,4.7906959378,-979237,-1944263.62
"IVPR3B<XBSP>","4T2012",1781417,228933,778.13901884,5.6179973806,-1103454,-1829364.26
"IVPR3B<XBSP>","1T2013",2195651,332989,659.37643586,6.751028248,-1408920,-1668929.84
"IVPR3B<XBSP>","2T2013",2559435,438978,583.04402499,8.5650600618,-1113712,-1240328.32
"IVPR3B<XBSP>","3T2013",2609257,562289,464.04197841,9.7757309906,-1326400,-173334.56001
"IVPR3B<XBSP>","4T2013",3741121,648969,576.47144933,3.5607626256,-2518256,-2754144.98
"IVPR3B<XBSP>","1T2014",3960862,680496,582.05514801,3.6906510135,-2747829,-3399835.62
"IVPR3B<XBSP>","2T2014",3918033,737173,531.49437106,3.8504395235,-2976612,-3109749.1
"IVPR3B<XBSP>","3T2014",3971686,831448,477.68303009,4.1249410925,-2884702,-3547098.36
"IVPR3B<XBSP>","4T2014",2763982,840812,328.72770608,4.0329585089,-1563393,-533933.3
"IVPR3B<XBSP>","1T2015",2556536,897276,284.92191923,4.1334226959,-1117493,1211132
"IVPR3B<XBSP>","2T2015",2519566,925721,272.17336541,4.1383810691,-968258,2211020.42
"IVPR3B<XBSP>","3T2015",1731724,923269,187.56440431,4.0091811725,-705011,4363033.86
"IVPR3B<XBSP>","4T2015",1812875,979311,185.11739376,4.101090129,-637828,2430707.32
"IVPR3B<XBSP>","1T2016",1677644,997988,168.10262248,4.0240151921,-269975,2970598.04
"IVPR3B<XBSP>","2T2016",1462646,1029698,142.04611449,4.0763966595,285777,870599.02
"IVPR3B<XBSP>","3T2016",2301803,1045175,220.23134882,3.9359163861,496973,-4782677.22
"IVPR3B<XBSP>","4T2016",1995265,1069800,186.50822584,4.0071867159,180513,-446664.5
"IVPR3B<XBSP>","1T2017",1738542,1090371,159.44499624,4.7867464005,285921,-1540394.3
"IVPR3B<XBSP>","2T2017",1581848,1098325,144.02367241,4.8018420676,222289,241859.89999
"IVPR3B<XBSP>","3T2017",924728,1112255,83.139927445,4.8615201819,429225,4920950.96
"IVPR3B<XBSP>","4T2017",633788,1123918,56.390946671,4.9057265747,1625566,1195502.62
"IVPR3B<XBSP>","1T2018",608329,1142820,53.230517492,5.0093281104,1708021,423845.9
"IVPR3B<XBSP>","2T2018",648628,1161975,55.821166549,5.1121354764,1933121,394851.56
"IVPR3B<XBSP>","3T2018",508509,1193621,42.602216281,5.2606308953,1910305,521467.77999
"IVPR3B<XBSP>","4T2018",557710,1219631,45.727765201,5.3757321307,1758406,1378953.78
"IVPR3B<XBSP>","1T2019",599632,1243395,48.225382923,5.5244861816,1754833,4035066.04
"IVPR3B<XBSP>","2T2019",600213,1282370,46.804978282,5.731167029,1349786,819897.58001
"IVPR3B<XBSP>","3T2019",733123,1311665,55.892548783,5.883599937,1402478,-96862.879994
"IVPR3B<XBSP>","4T2019",391004,1174483,33.291584467,5.3041041128,1077203,-833603.02
"IVPR3B<XBSP>","1T2020",298248,1147036,26.001625058,5.2136523588,983281,-595996.08002
"IVPR3B<XBSP>","2T2020",-300903,1084339,-27.749901092,4.9532475563,1475782,3642629.86
"IVPR3B<XBSP>","3T2020",110709,956010,11.580318197,4.4000759419,307331,3116112.3
"IVPR3B<XBSP>","4T2020",199538,939129,21.247134313,5.3120112058,240837,1392973.68
"IVPR3B<XBSP>","1T2021",158234,852276,18.566051373,4.8817442483,55778,-658134.42
"IVPR3B<XBSP>","2T2021",645375,773444,83.441722995,4.4861168267,-89270.999999,-1759216.66
"IVPR3B<XBSP>","3T2021",110553,762146,14.505488449,4.4515489445,868239,-1483201.68
"IVPR3B<XBSP>","4T2021",220341,813060,27.100214006,6.0255361609,2292235,1728596.34
"IVPR3B<XBSP>","1T2022",195856,856982,22.85415563,6.4344064928,2796530,1451258.84
"IVPR3B<XBSP>","2T2022",426755,915398,46.619612453,7.0337664557,2800533,1041076.16
"IVPR3B<XBSP>","3T2022",481273,967595,49.739095386,7.5362778711,2877834,635644.32002
"IVPR3B<XBSP>","4T2022",379089,1018532,37.219154626,7.9732969874,1903239,1475470.74
"IVPR3B<XBSP>","1T2023",412165,1018439,40.470268715,8.0880210465,1738372,1330374.04
"IVPR3B<XBSP>","2T2023",180781,1010609,17.888322784,8.0038639327,1960456,1431004.56
"IVPR3B<XBSP>","3T2023",138660,1015104,13.65968413,8.1509193255,2257033,623793.56
"IVPR3B<XBSP>","4T2023",157792,1034538,15.252412187,8.4227500176,2261308,1079877.9
"IVPR4B<XBSP>","4T2001",16362,17043,96.004224608,"-","-","-"
"IVPR4B<XBSP>","1T2002","-","-","-","-","-","-"
"IVPR4B<XBSP>","2T2002","-","-","-","-","-","-"
"IVPR4B<XBSP>","3T2002","-","-","-","-","-","-"
"IVPR4B<XBSP>","4T2002",10489,16143,64.97553119,10.029137492,"-",33435.1
"IVPR4B<XBSP>","1T2003","-","-","-","-","-","-"
"IVPR4B<XBSP>","2T2003","-","-","-","-","-","-"
"IVPR4B<XBSP>","3T2003","-","-","-","-","-","-"
"IVPR4B<XBSP>","4T2003","-","-","-","-","-","-"
"IVPR4B<XBSP>","1T2004","-","-","-","-","-","-"
"IVPR4B<XBSP>","2T2004","-","-","-","-","-","-"
"IVPR4B<XBSP>","3T2004","-","-","-","-","-","-"
"IVPR4B<XBSP>","4T2004",2760,15351,17.979284737,10.471064909,"-",40181.58
"IVPR4B<XBSP>","1T2005","-","-","-","-","-","-"
"IVPR4B<XBSP>","2T2005","-","-","-","-","-","-"
"IVPR4B<XBSP>","3T2005","-","-","-","-","-","-"
"IVPR4B<XBSP>","4T2005","-","-","-","-","-","-"
"IVPR4B<XBSP>","1T2006","-","-","-","-","-","-"
"IVPR4B<XBSP>","2T2006","-","-","-","-","-","-"
"IVPR4B<XBSP>","3T2006","-","-","-","-","-","-"
"IVPR4B<XBSP>","4T2006",18865,14684,128.47316807,9.6160520749,"-",24883.2
"IVPR4B<XBSP>","1T2007","-","-","-","-","-","-"
"IVPR4B<XBSP>","2T2007","-","-","-","-","-","-"
"IVPR4B<XBSP>","3T2007","-","-","-","-","-","-"
"IVPR4B<XBSP>","4T2007",12336,19981,61.738651719,12.954150566,"-",38362.72
"IVPR4B<XBSP>","1T2008","-","-","-","-","-","-"
"IVPR4B<XBSP>","2T2008","-","-","-","-","-","-"
"IVPR4B<XBSP>","3T2008","-","-","-","-","-","-"
"IVPR4B<XBSP>","4T2008",9853,0,"-",0,65210,32048
"IVPR4B<XBSP>","1T2009","-","-","-","-","-","-"
"IVPR4B<XBSP>","2T2009","-","-","-","-","-","-"
"IVPR4B<XBSP>","3T2009","-","-","-","-","-","-"
"IVPR4B<XBSP>","4T2009","-","-","-","-","-","-"
"IVPR4B<XBSP>","1T2010","-","-","-","-","-","-"
"IVPR4B<XBSP>","2T2010","-","-","-","-","-","-"
"IVPR4B<XBSP>","3T2010","-","-","-","-","-","-"
"IVPR4B<XBSP>","4T2010",900433,135823,662.94589282,4.9343637311,-859130,-1473083.22
"IVPR4B<XBSP>","1T2011","-","-","-","-","-","-"
"IVPR4B<XBSP>","2T2011","-","-","-","-","-","-"
"IVPR4B<XBSP>","3T2011","-","-","-","-","-","-"
"IVPR4B<XBSP>","4T2011",698289,172525,404.74655847,4.8773213392,-777631,-388928.38
"IVPR4B<XBSP>","1T2012",690244,184619,373.87484495,5.0875093831,-767718,-871134.06
"IVPR4B<XBSP>","2T2012",705417,192933,365.62796411,5.1481047728,-1094796,-1661556.56
"IVPR4B<XBSP>","3T2012",1193407,186045,641.46147437,4.7906959378,-979237,-1944263.62
"IVPR4B<XBSP>","4T2012",1781417,228933,778.13901884,5.6179973806,-1103454,-1829364.26
"IVPR4B<XBSP>","1T2013",2195651,332989,659.37643586,6.751028248,-1408920,-1668929.84
"IVPR4B<XBSP>","2T2013",2559435,438978,583.04402499,8.5650600618,-1113712,-1240328.32
"IVPR4B<XBSP>","3T2013",2609257,562289,464.04197841,9.7757309906,-1326400,-173334.56001
"IVPR4B<XBSP>","4T2013",3741121,648969,576.47144933,3.5607626256,-2518256,-2754144.98
"IVPR4B<XBSP>","1T2014",3960862,680496,582.05514801,3.6906510135,-2747829,-3399835.62
"IVPR4B<XBSP>","2T2014",3918033,737173,531.49437106,3.8504395235,-2976612,-3109749.1
"IVPR4B<XBSP>","3T2014",3971686,831448,477.68303009,4.1249410925,-2884702,-3547098.36
"IVPR4B<XBSP>","4T2014",2763982,840812,328.72770608,4.0329585089,-1563393,-533933.3
"IVPR4B<XBSP>","1T2015",2556536,897276,284.92191923,4.1334226959,-1117493,1211132
"IVPR4B<XBSP>","2T2015",2519566,925721,272.17336541,4.1383810691,-968258,2211020.42
"IVPR4B<XBSP>","3T2015",1731724,923269,187.56440431,4.0091811725,-705011,4363033.86
"IVPR4B<XBSP>","4T2015",1812875,979311,185.11739376,4.101090129,-637828,2430707.32
"IVPR4B<XBSP>","1T2016",1677644,997988,168.10262248,4.0240151921,-269975,2970598.04
"IVPR4B<XBSP>","2T2016",1462646,1029698,142.04611449,4.0763966595,285777,870599.02
"IVPR4B<XBSP>","3T2016",2301803,1045175,220.23134882,3.9359163861,496973,-4782677.22
"IVPR4B<XBSP>","4T2016",1995265,1069800,186.50822584,4.0071867159,180513,-446664.5
"IVPR4B<XBSP>","1T2017",1738542,1090371,159.44499624,4.7867464005,285921,-1540394.3
"IVPR4B<XBSP>","2T2017",1581848,1098325,144.02367241,4.8018420676,222289,241859.89999
"IVPR4B<XBSP>","3T2017",924728,1112255,83.139927445,4.8615201819,429225,4920950.96
"IVPR4B<XBSP>","4T2017",633788,1123918,56.390946671,4.9057265747,1625566,1195502.62
"IVPR4B<XBSP>","1T2018",608329,1142820,53.230517492,5.0093281104,1708021,423845.9
"IVPR4B<XBSP>","2T2018",648628,1161975,55.821166549,5.1121354764,1933121,394851.56
"IVPR4B<XBSP>","3T2018",508509,1193621,42.602216281,5.2606308953,1910305,521467.77999
"IVPR4B<XBSP>","4T2018",557710,1219631,45.727765201,5.3757321307,1758406,1378953.78
"IVPR4B<XBSP>","1T2019",599632,1243395,48.225382923,5.5244861816,1754833,4035066.04
"IVPR4B<XBSP>","2T2019",600213,1282370,46.804978282,5.731167029,1349786,819897.58001
"IVPR4B<XBSP>","3T2019",733123,1311665,55.892548783,5.883599937,1402478,-96862.879994
"IVPR4B<XBSP>","4T2019",391004,1174483,33.291584467,5.3041041128,1077203,-833603.02
"IVPR4B<XBSP>","1T2020",298248,1147036,26.001625058,5.2136523588,983281,-595996.08002
"IVPR4B<XBSP>","2T2020",-300903,1084339,-27.749901092,4.9532475563,1475782,3642629.86
"IVPR4B<XBSP>","3T2020",110709,956010,11.580318197,4.4000759419,307331,3116112.3
"IVPR4B<XBSP>","4T2020",199538,939129,21.247134313,5.3120112058,240837,1392973.68
"IVPR4B<XBSP>","1T2021",158234,852276,18.566051373,4.8817442483,55778,-658134.42
"IVPR4B<XBSP>","2T2021",645375,773444,83.441722995,4.4861168267,-89270.999999,-1759216.66
"IVPR4B<XBSP>","3T2021",110553,762146,14.505488449,4.4515489445,868239,-1483201.68
"IVPR4B<XBSP>","4T2021",220341,813060,27.100214006,6.0255361609,2292235,1728596.34
"IVPR4B<XBSP>","1T2022",195856,856982,22.85415563,6.4344064928,2796530,1451258.84
"IVPR4B<XBSP>","2T2022",426755,915398,46.619612453,7.0337664557,2800533,1041076.16
"IVPR4B<XBSP>","3T2022",481273,967595,49.739095386,7.5362778711,2877834,635644.32002
"IVPR4B<XBSP>","4T2022",379089,1018532,37.219154626,7.9732969874,1903239,1475470.74
"IVPR4B<XBSP>","1T2023",412165,1018439,40.470268715,8.0880210465,1738372,1330374.04
"IVPR4B<XBSP>","2T2023",180781,1010609,17.888322784,8.0038639327,1960456,1431004.56
"IVPR4B<XBSP>","3T2023",138660,1015104,13.65968413,8.1509193255,2257033,623793.56
"IVPR4B<XBSP>","4T2023",157792,1034538,15.252412187,8.4227500176,2261308,1079877.9
"FIGE3<XBSP>","4T1997","-","-","-","-","-","-"
"FIGE3<XBSP>","1T1998","-","-","-","-","-","-"
"FIGE3<XBSP>","2T1998","-","-","-","-","-","-"
"FIGE3<XBSP>","3T1998","-","-","-","-","-","-"
"FIGE3<XBSP>","4T1998","-","-","-","-","-","-"
"FIGE3<XBSP>","1T1999","-","-","-","-","-","-"
"FIGE3<XBSP>","2T1999","-","-","-","-","-","-"
"FIGE3<XBSP>","3T1999","-","-","-","-","-","-"
"FIGE3<XBSP>","4T1999","-","-","-","-","-","-"
"FIGE3<XBSP>","1T2000","-","-","-","-","-","-"
"FIGE3<XBSP>","2T2000","-","-","-","-","-","-"
"FIGE3<XBSP>","3T2000","-","-","-","-","-","-"
"FIGE3<XBSP>","4T2000","-","-","-","-","-","-"
"FIGE3<XBSP>","1T2001","-","-","-","-","-","-"
"FIGE3<XBSP>","2T2001","-","-","-","-","-","-"
"FIGE3<XBSP>","3T2001","-","-","-","-","-","-"
"FIGE3<XBSP>","4T2001","-","-","-","-","-","-"
"FIGE3<XBSP>","1T2002","-","-","-","-","-","-"
"FIGE3<XBSP>","2T2002","-","-","-","-","-","-"
"FIGE3<XBSP>","3T2002","-","-","-","-","-","-"
"FIGE3<XBSP>","4T2002","-","-","-","-","-","-"
"FIGE3<XBSP>","1T2003","-","-","-","-","-","-"
"FIGE3<XBSP>","2T2003","-","-","-","-","-","-"
"FIGE3<XBSP>","3T2003","-","-","-","-","-","-"
"FIGE3<XBSP>","4T2003","-","-","-","-","-","-"
"FIGE3<XBSP>","1T2004","-","-","-","-","-","-"
"FIGE3<XBSP>","2T2004","-","-","-","-","-","-"
"FIGE3<XBSP>","3T2004","-","-","-","-","-","-"
"FIGE3<XBSP>","4T2004","-","-","-","-","-","-"
"FIGE3<XBSP>","1T2005","-","-","-","-","-","-"
"FIGE3<XBSP>","2T2005","-","-","-","-","-","-"
"FIGE3<XBSP>","3T2005","-","-","-","-","-","-"
"FIGE3<XBSP>","4T2005","-","-","-","-","-","-"
"FIGE3<XBSP>","1T2006","-","-","-","-","-","-"
"FIGE3<XBSP>","2T2006","-","-","-","-","-","-"
"FIGE3<XBSP>","3T2006","-","-","-","-","-","-"
"FIGE3<XBSP>","4T2006","-","-","-","-","-","-"
"FIGE3<XBSP>","1T2007","-","-","-","-","-","-"
"FIGE3<XBSP>","2T2007","-","-","-","-","-","-"
"FIGE3<XBSP>","3T2007","-","-","-","-","-","-"
"FIGE3<XBSP>","4T2007","-","-","-","-","-","-"
"FIGE3<XBSP>","1T2008","-","-","-","-","-","-"
"FIGE3<XBSP>","2T2008","-","-","-","-","-","-"
"FIGE3<XBSP>","3T2008","-","-","-","-","-","-"
"FIGE3<XBSP>","4T2008","-","-","-","-","-","-"
"FIGE3<XBSP>","1T2009","-","-","-","-","-","-"
"FIGE3<XBSP>","2T2009","-","-","-","-","-","-"
"FIGE3<XBSP>","3T2009","-","-","-","-","-","-"
"FIGE3<XBSP>","4T2009","-","-","-","-","-","-"
"FIGE3<XBSP>","1T2010","-","-","-","-","-","-"
"FIGE3<XBSP>","2T2010","-","-","-","-","-","-"
"FIGE3<XBSP>","3T2010","-","-","-","-","-","-"
"FIGE3<XBSP>","4T2010","-","-","-","-","-","-"
"FIGE3<XBSP>","1T2011","-","-","-","-","-","-"
"FIGE3<XBSP>","2T2011","-","-","-","-","-","-"
"FIGE3<XBSP>","3T2011","-","-","-","-","-","-"
"FIGE3<XBSP>","4T2011","-","-","-","-","-","-"
"FIGE3<XBSP>","1T2012","-","-","-","-","-","-"
"FIGE3<XBSP>","2T2012","-","-","-","-","-","-"
"FIGE3<XBSP>","3T2012","-","-","-","-","-","-"
"FIGE3<XBSP>","4T2012","-","-","-","-","-","-"
"FIGE3<XBSP>","1T2013","-","-","-","-","-","-"
"FIGE3<XBSP>","2T2013","-","-","-","-","-","-"
"FIGE3<XBSP>","3T2013","-","-","-","-","-","-"
"FIGE3<XBSP>","4T2013","-","-","-","-","-","-"
"FIGE3<XBSP>","1T2014","-","-","-","-","-","-"
